,Age,Fantasy Points,Opp RYPG,Opp PYPG,Rush Att/G,Rush Yds/G,Rush TDs/G,Tgt/G,Rec/G,Rec Yds/G,Rec TDs/G
330,21.244,33.40000000000001,102.8125,260.75,14.2,61.6,0.6,7.8,6.2,54.8,0.4
331,23.162,26.9,140.3125,253.75,16.8,68.4,1.0,5.6,4.4,47.8,0.0
332,23.084,18.200000000000006,111.0625,191.8125,18.6,96.0,0.4,5.8,4.4,31.0,0.2
333,23.239,22.6,117.375,258.0625,13.4,58.8,0.4,1.2,0.6,3.6,0.0
334,35.153,12.4,77.8125,213.625,9.4,40.4,0.0,0.8,0.6,7.0,0.2
335,33.207,9.7,98.75,239.0625,15.0,60.5,0.75,2.25,1.75,34.0,0.0
336,22.221,9.8,124.4375,228.0625,2.0,6.8,0.0,0.4,0.2,0.4,0.0
337,26.189,8.700000000000001,117.875,207.75,1.0,2.2,0.0,0.2,0.2,-0.4,0.0
338,24.229,18.6,125.0625,233.3125,12.5,37.0,0.0,1.0,0.5,3.25,0.0
339,23.06900000000001,27.0,111.5,239.125,18.6,75.2,0.8,1.4,1.0,13.2,0.2
340,30.094,10.9,77.5625,226.125,9.0,34.0,0.0,3.2,2.0,12.8,0.0
341,23.346,6.9,140.375,236.4375,16.0,50.75,0.25,2.75,2.5,19.5,0.0
342,22.081999999999997,16.4,91.3125,216.375,12.0,54.4,0.2,2.4,1.8,15.8,0.2
343,23.229,12.1,117.875,207.75,9.8,73.8,0.2,2.6,2.2,18.0,0.2
344,23.15,6.0,115.375,260.25,6.8,40.6,0.0,3.4,2.8,41.4,0.6
345,24.028000000000002,5.9,136.6875,222.9375,12.8,58.6,0.2,1.6,1.2,12.2,0.0
346,29.351999999999997,5.9,96.75,228.4375,11.8,52.8,0.0,3.0,2.0,21.0,0.2
347,24.261,9.8,77.8125,213.625,6.2,29.4,0.2,3.8,2.8,20.8,0.2
348,24.049,17.4,99.5625,206.625,11.4,43.4,0.4,2.8,1.8,15.4,0.2
349,26.302,13.9,98.125,177.75,14.8,48.4,0.8,4.4,3.0,24.0,0.2
350,24.255,5.6000000000000005,121.125,223.5625,5.0,30.0,0.2,3.0,2.0,19.2,0.2
351,27.171999999999997,8.100000000000001,97.9375,171.25,11.6,45.0,0.0,2.0,1.6,10.8,0.2
352,32.175,7.4,108.125,235.6875,15.4,66.2,0.6,3.0,2.4,14.0,0.0
353,23.343000000000004,14.4,121.125,223.5625,5.4,22.4,0.2,2.0,1.6,14.8,0.0
354,22.254,8.0,136.6875,222.9375,5.8,18.4,0.0,1.0,0.8,7.0,0.0
355,23.184,4.2,99.5625,206.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,23.316999999999997,4.1000000000000005,104.75,215.6875,4.8,29.4,0.2,1.0,0.8,8.2,0.0
357,25.011999999999997,8.5,87.0625,217.9375,11.8,51.6,0.2,6.6,4.4,38.8,0.6
358,25.279,6.2,96.75,228.4375,10.6,78.0,1.0,1.4,1.0,6.6,0.0
359,26.253,11.7,117.375,258.0625,4.2,22.0,0.2,6.0,4.4,38.6,0.6
360,25.021,12.9,98.1875,210.0625,2.8,14.4,0.0,3.0,1.6,16.8,0.0
361,25.180999999999997,10.6,120.6875,236.875,12.2,45.0,0.2,2.8,2.4,19.8,0.2
362,28.024,3.4000000000000004,98.1875,210.0625,20.0,69.6,1.0,1.6,1.2,5.8,0.0
363,23.08,21.6,140.375,236.4375,6.75,34.75,0.0,4.0,3.5,42.25,0.25
364,23.195,4.4,104.75,215.6875,10.6,39.0,0.0,2.2,1.4,9.4,0.0
365,27.17,5.3,97.9375,171.25,9.8,32.4,0.2,1.8,1.8,15.4,0.0
366,22.291,2.5,98.1875,210.0625,2.6,29.6,0.4,0.0,0.0,0.0,0.0
367,25.151999999999997,2.4000000000000004,106.0625,225.625,3.4,17.6,0.0,0.0,0.0,0.0,0.0
368,22.232,2.2,125.25,218.75,9.8,50.0,0.6,1.0,0.8,4.2,0.0
369,23.033,9.1,120.6875,236.875,3.8,17.2,0.4,1.0,1.0,5.2,0.0
370,25.237,3.1,136.6875,222.9375,6.6,33.8,0.6,1.2,1.2,6.0,0.0
371,24.283,3.1,77.125,177.4375,13.0,43.8,0.0,0.6,0.6,2.4,0.0
372,23.105999999999998,2.0,134.9375,198.4375,0.6,2.4,0.0,0.2,0.2,0.0,0.0
373,22.129,10.1,109.5,235.8125,15.75,82.25,0.0,8.0,6.75,48.0,0.25
374,24.081999999999997,9.6,125.25,218.75,11.4,65.6,0.2,2.0,1.6,13.0,0.2
375,24.01,5.2,102.8125,260.75,1.6,6.2,0.0,0.6,0.6,3.4,0.0
376,28.169,1.6,117.375,258.0625,0.6,2.2,0.0,0.0,0.0,0.0,0.0
377,26.14,3.9,125.25,218.75,1.8,6.4,0.0,1.8,1.2,8.6,0.0
378,21.336,4.5,124.4375,228.0625,6.6,19.8,0.2,7.0,5.8,32.8,0.4
379,25.266,9.2,104.75,215.6875,4.0,17.4,0.0,3.6,2.4,31.6,0.0
380,25.276999999999997,2.2,98.75,239.0625,1.5,3.0,0.25,0.0,0.0,0.0,0.0
381,28.316,1.8,124.4375,228.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,28.017,2.4000000000000004,77.125,177.4375,10.2,35.4,0.2,3.2,2.4,12.8,0.0
383,28.099,0.8,140.375,236.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,31.291,1.5,87.0625,217.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,30.206,1.4,77.5625,226.125,8.4,24.2,0.2,1.2,0.8,20.0,0.0
386,26.325,2.4000000000000004,111.5,239.125,1.0,7.6,0.0,0.2,0.2,1.6,0.0
387,22.184,0.4,98.125,177.75,2.0,7.8,0.0,1.8,1.8,7.8,0.0
388,21.113000000000003,18.9,140.375,236.4375,10.0,57.2,0.2,3.0,2.6,13.6,0.0
389,22.228,28.9,97.9375,171.25,3.6666666666666665,20.5,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0
390,27.179000000000002,16.4,111.0625,191.8125,12.166666666666666,45.166666666666664,0.0,2.1666666666666665,1.6666666666666667,13.166666666666666,0.16666666666666666
391,33.214,11.2,87.0625,217.9375,15.4,67.8,0.6,1.8,1.4,27.2,0.0
392,28.024,18.5,98.1875,210.0625,9.333333333333334,31.0,0.16666666666666666,3.0,2.3333333333333335,11.5,0.0
393,24.086,16.1,134.9375,198.4375,10.166666666666666,57.666666666666664,0.16666666666666666,2.8333333333333335,2.3333333333333335,18.833333333333332,0.16666666666666666
394,23.076,34.6,140.3125,253.75,17.166666666666668,76.0,0.6666666666666666,2.1666666666666665,1.6666666666666667,28.5,0.3333333333333333
395,30.213,12.1,96.75,228.4375,8.0,21.0,0.16666666666666666,1.1666666666666667,0.8333333333333334,17.333333333333332,0.0
396,22.298000000000002,14.0,120.6875,236.875,2.6666666666666665,28.833333333333332,0.3333333333333333,0.0,0.0,0.0,0.0
397,24.268,16.700000000000006,105.25,224.0,7.333333333333333,34.0,0.16666666666666666,4.166666666666667,3.0,20.833333333333332,0.16666666666666666
398,28.276,21.3,124.4375,228.0625,8.333333333333334,43.0,0.16666666666666666,0.6666666666666666,0.5,2.8333333333333335,0.0
399,25.159000000000002,7.6,104.75,215.6875,3.6666666666666665,18.666666666666668,0.0,0.0,0.0,0.0,0.0
400,23.088,14.5,77.125,177.4375,12.4,59.8,1.0,10.2,7.6,70.2,0.2
401,24.079,28.6,104.75,215.6875,21.5,103.83333333333333,1.5,5.0,3.5,41.166666666666664,0.3333333333333333
402,26.195,9.8,125.25,218.75,2.8333333333333335,16.333333333333332,0.0,0.16666666666666666,0.16666666666666666,-0.3333333333333333,0.0
403,26.331999999999997,10.4,140.3125,253.75,1.1666666666666667,7.166666666666667,0.0,0.6666666666666666,0.5,2.8333333333333335,0.0
404,27.225,9.5,96.75,228.4375,2.8333333333333335,11.666666666666666,0.0,1.0,0.3333333333333333,1.3333333333333333,0.0
405,31.32,11.0,140.375,236.4375,8.6,24.0,0.4,0.6,0.6,2.8,0.0
406,25.189,15.2,121.125,223.5625,11.833333333333334,43.333333333333336,0.16666666666666666,2.6666666666666665,2.1666666666666665,17.5,0.3333333333333333
407,22.089000000000002,6.6000000000000005,117.375,258.0625,11.833333333333334,56.0,0.3333333333333333,3.1666666666666665,2.1666666666666665,16.5,0.16666666666666666
408,21.343000000000004,4.7,97.9375,171.25,6.0,18.833333333333332,0.16666666666666666,6.333333333333333,5.166666666666667,30.833333333333332,0.3333333333333333
409,24.095,5.9,97.9375,171.25,7.333333333333333,29.166666666666668,0.0,1.5,1.5,5.666666666666667,0.0
410,21.255,19.9,125.0625,233.3125,14.0,73.0,0.6666666666666666,8.5,6.666666666666667,62.166666666666664,0.3333333333333333
411,23.156999999999996,9.3,99.5625,206.625,6.833333333333333,43.833333333333336,0.0,2.8333333333333335,2.3333333333333335,34.5,0.5
412,26.26,25.70000000000001,77.8125,213.625,4.5,24.833333333333332,0.16666666666666666,6.166666666666667,4.5,41.0,0.5
413,23.353,11.3,111.5,239.125,15.6,54.4,0.2,2.2,2.0,15.6,0.0
414,26.305999999999997,8.5,106.0625,225.625,15.333333333333334,49.333333333333336,0.8333333333333334,4.5,2.8333333333333335,22.5,0.16666666666666666
415,24.055999999999997,6.3000000000000025,76.4375,241.0625,12.666666666666666,45.166666666666664,0.6666666666666666,2.3333333333333335,1.5,12.833333333333334,0.16666666666666666
416,22.236,9.7,134.9375,198.4375,9.666666666666666,45.333333333333336,0.5,0.8333333333333334,0.6666666666666666,3.5,0.0
417,28.176,3.6,77.8125,213.625,1.0,4.5,0.0,0.0,0.0,0.0,0.0
418,23.090999999999998,5.2,109.5,235.8125,19.5,97.66666666666667,0.5,5.0,3.8333333333333335,27.666666666666668,0.16666666666666666
419,24.29,13.5,98.1875,210.0625,12.0,40.0,0.0,0.6666666666666666,0.6666666666666666,2.8333333333333335,0.0
420,28.304000000000002,5.2,77.125,177.4375,3.2,10.6,0.4,0.6,0.4,4.0,0.0
421,24.265,4.7,98.75,239.0625,7.166666666666667,33.5,0.16666666666666666,2.8333333333333335,1.8333333333333333,16.0,0.16666666666666666
422,24.236,3.0,115.375,260.25,12.6,46.0,0.0,1.6,1.2,7.4,0.2
423,25.285999999999998,5.5,98.125,177.75,11.0,71.66666666666667,0.8333333333333334,1.5,1.1666666666666667,7.5,0.0
424,35.16,3.8,105.25,224.0,10.333333333333334,50.5,0.0,0.8333333333333334,0.6666666666666666,8.833333333333334,0.16666666666666666
425,22.136,11.0,102.8125,260.75,14.2,69.8,0.0,8.0,6.8,47.6,0.2
426,27.177,2.8000000000000003,111.0625,191.8125,9.333333333333334,31.333333333333332,0.16666666666666666,2.0,1.8333333333333333,15.666666666666666,0.0
427,25.019000000000002,15.3,77.5625,226.125,11.166666666666666,49.833333333333336,0.16666666666666666,6.333333333333333,4.166666666666667,37.166666666666664,0.5
428,29.313000000000002,2.5,125.25,218.75,10.333333333333334,38.0,0.16666666666666666,1.5,1.0,11.0,0.0
429,23.049,2.3000000000000003,124.4375,228.0625,0.8333333333333334,2.0,0.0,0.3333333333333333,0.16666666666666666,1.0,0.0
430,23.246,4.0,77.8125,213.625,15.166666666666666,66.66666666666667,0.6666666666666666,1.0,0.5,3.0,0.0
431,29.359,3.0,98.125,177.75,12.5,53.833333333333336,0.0,2.5,1.6666666666666667,17.5,0.16666666666666666
432,21.36,1.7000000000000002,98.75,239.0625,1.0,5.0,0.0,0.0,0.0,0.0,0.0
433,23.041,5.5,121.125,223.5625,5.0,18.0,0.5,1.1666666666666667,1.1666666666666667,4.166666666666667,0.0
434,23.235,1.5,125.25,218.75,10.5,71.66666666666667,0.3333333333333333,2.1666666666666665,1.8333333333333333,15.0,0.16666666666666666
435,23.087,18.3,111.5,239.125,6.4,34.0,0.2,5.0,4.2,51.8,0.2
436,25.284000000000002,13.6,87.0625,217.9375,1.6,4.6,0.2,0.4,0.2,1.2,0.0
437,21.079,9.3,115.375,260.25,2.0,5.8,0.0,0.4,0.2,-0.2,0.0
438,21.206,1.0,117.375,258.0625,0.8333333333333334,1.5,0.0,0.6666666666666666,0.3333333333333333,4.666666666666667,0.0
439,22.188000000000002,3.6,106.0625,225.625,1.8333333333333333,7.166666666666667,0.0,1.5,1.5,6.5,0.0
440,28.256999999999998,2.4000000000000004,115.375,260.25,1.0,2.6,0.0,0.6,0.6,4.6,0.0
441,23.051,0.7000000000000001,109.5,235.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,23.353,3.2,98.75,239.0625,6.333333333333333,25.833333333333332,0.3333333333333333,2.1666666666666665,1.8333333333333333,16.666666666666668,0.0
443,23.113000000000003,0.4,124.4375,228.0625,0.6666666666666666,5.333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
444,24.09,9.3,98.125,177.75,1.0,2.5,0.0,0.16666666666666666,0.16666666666666666,1.0,0.0
445,27.055,3.9,76.4375,241.0625,5.666666666666667,16.0,0.5,4.5,3.5,21.833333333333332,0.16666666666666666
446,23.182,1.9,99.5625,206.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,31.298000000000002,0.9,77.5625,226.125,0.8333333333333334,0.8333333333333334,0.0,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.0
448,33.221,28.1,121.125,223.5625,16.833333333333332,73.0,0.5,1.8333333333333333,1.3333333333333333,24.0,0.0
449,23.176,35.7,115.375,260.25,17.166666666666668,75.5,1.1666666666666667,5.833333333333333,4.333333333333333,42.833333333333336,0.0
450,27.183000000000003,19.3,140.375,236.4375,13.571428571428571,53.0,0.14285714285714285,2.2857142857142856,1.5714285714285714,11.142857142857142,0.14285714285714285
451,22.235,27.9,136.6875,222.9375,5.857142857142857,35.57142857142857,0.14285714285714285,1.0,0.5714285714285714,5.571428571428571,0.14285714285714285
452,22.096,27.3,120.6875,236.875,12.0,55.142857142857146,0.2857142857142857,3.4285714285714284,2.2857142857142856,14.285714285714286,0.14285714285714285
453,24.086,28.5,117.875,207.75,20.571428571428573,98.0,1.5714285714285714,5.0,3.5714285714285716,38.57142857142857,0.42857142857142855
454,24.041999999999998,19.4,105.25,224.0,13.0,58.666666666666664,0.16666666666666666,1.3333333333333333,1.0,10.166666666666666,0.0
455,24.096,18.700000000000006,117.375,258.0625,10.714285714285714,62.285714285714285,0.2857142857142857,2.5714285714285716,2.142857142857143,17.0,0.14285714285714285
456,23.33,15.6,125.25,218.75,5.333333333333333,31.333333333333332,0.16666666666666666,0.8333333333333334,0.6666666666666666,6.833333333333333,0.0
457,24.243000000000002,14.5,140.3125,253.75,12.333333333333334,43.333333333333336,0.0,1.3333333333333333,1.0,6.166666666666667,0.16666666666666666
458,23.36,14.1,124.4375,228.0625,15.0,51.833333333333336,0.3333333333333333,2.0,1.8333333333333333,14.5,0.0
459,26.154,12.1,117.375,258.0625,1.5714285714285714,6.714285714285714,0.0,1.7142857142857142,1.1428571428571428,8.142857142857142,0.0
460,21.35,9.5,136.6875,222.9375,5.857142857142857,22.857142857142858,0.14285714285714285,5.714285714285714,4.571428571428571,25.714285714285715,0.2857142857142857
461,29.288,9.9,96.75,228.4375,4.5,16.5,0.0,0.5,0.5,-0.5,0.0
462,22.305,8.5,91.3125,216.375,4.857142857142857,36.142857142857146,0.42857142857142855,0.0,0.0,0.0,0.0
463,28.311,10.7,98.125,177.75,4.666666666666667,14.166666666666666,0.3333333333333333,0.8333333333333334,0.6666666666666666,5.0,0.0
464,22.002,7.2,111.0625,191.8125,1.4285714285714286,6.714285714285714,0.0,0.0,0.0,0.0,0.0
465,26.316,12.0,104.75,215.6875,15.142857142857142,47.857142857142854,0.7142857142857143,4.285714285714286,2.857142857142857,23.714285714285715,0.14285714285714285
466,24.272,22.5,77.5625,226.125,7.142857142857143,39.42857142857143,0.2857142857142857,4.714285714285714,3.142857142857143,20.0,0.14285714285714285
467,28.283,18.0,76.4375,241.0625,9.285714285714286,46.714285714285715,0.42857142857142855,0.8571428571428571,0.7142857142857143,4.428571428571429,0.0
468,35.164,6.3000000000000025,77.5625,226.125,10.285714285714286,47.42857142857143,0.0,0.8571428571428571,0.7142857142857143,8.142857142857142,0.14285714285714285
469,23.083000000000002,17.1,106.0625,225.625,16.857142857142858,77.42857142857143,0.7142857142857143,2.7142857142857144,2.142857142857143,32.285714285714285,0.5714285714285714
470,24.063000000000002,13.3,98.75,239.0625,12.428571428571429,44.142857142857146,0.5714285714285714,2.5714285714285716,1.7142857142857142,12.428571428571429,0.14285714285714285
471,23.095,23.1,98.125,177.75,13.166666666666666,60.5,1.0,8.833333333333334,6.666666666666667,60.333333333333336,0.16666666666666666
472,22.143,19.6,77.125,177.4375,13.0,63.0,0.0,7.666666666666667,6.666666666666667,48.166666666666664,0.16666666666666666
473,27.180999999999997,4.2,140.375,236.4375,9.142857142857142,30.857142857142858,0.14285714285714285,1.7142857142857142,1.5714285714285714,13.428571428571429,0.0
474,23.241999999999997,4.2,134.9375,198.4375,9.714285714285714,63.57142857142857,0.2857142857142857,1.8571428571428572,1.5714285714285714,12.857142857142858,0.14285714285714285
475,23.094,17.5,124.4375,228.0625,6.333333333333333,30.666666666666668,0.16666666666666666,6.333333333333333,4.833333333333333,54.666666666666664,0.3333333333333333
476,21.261,15.6,109.5,235.8125,14.0,68.71428571428571,0.7142857142857143,8.714285714285714,7.0,60.57142857142857,0.2857142857142857
477,27.226,3.8,97.9375,171.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,30.221,5.0,111.5,239.125,9.142857142857142,29.571428571428573,0.14285714285714285,1.8571428571428572,1.1428571428571428,18.428571428571427,0.0
479,25.250999999999998,4.0,105.25,224.0,6.5,31.666666666666668,0.5,1.5,1.1666666666666667,5.833333333333333,0.0
480,29.32,2.8000000000000003,134.9375,198.4375,10.142857142857142,36.142857142857146,0.14285714285714285,1.2857142857142858,0.8571428571428571,9.428571428571429,0.0
481,25.29300000000001,4.300000000000002,77.8125,213.625,11.0,65.57142857142857,0.7142857142857143,1.7142857142857142,1.1428571428571428,9.428571428571429,0.0
482,24.272,13.6,111.0625,191.8125,7.428571428571429,33.285714285714285,0.14285714285714285,2.7142857142857144,1.8571428571428572,14.428571428571429,0.14285714285714285
483,21.12,12.1,108.125,235.6875,11.5,74.0,0.16666666666666666,3.0,2.5,14.833333333333334,0.0
484,27.26,2.0,77.125,177.4375,2.6666666666666665,14.0,0.0,0.16666666666666666,0.16666666666666666,4.0,0.16666666666666666
485,26.201999999999998,1.8,134.9375,198.4375,3.4285714285714284,22.428571428571427,0.0,0.7142857142857143,0.7142857142857143,2.4285714285714284,0.0
486,22.1,1.7000000000000002,115.375,260.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,26.268,20.4,97.9375,171.25,5.428571428571429,27.0,0.14285714285714285,6.714285714285714,5.0,43.285714285714285,0.7142857142857143
488,25.013,10.4,96.75,228.4375,1.0,4.666666666666667,0.0,2.8333333333333335,2.5,18.0,0.0
489,24.101999999999997,1.4,136.6875,222.9375,7.142857142857143,31.571428571428573,0.0,1.4285714285714286,1.4285714285714286,6.0,0.0
490,30.109,12.5,111.5,239.125,8.714285714285714,34.714285714285715,0.0,3.0,1.8571428571428572,12.142857142857142,0.0
491,28.00800000000001,3.2,121.125,223.5625,3.1666666666666665,16.5,0.0,2.8333333333333335,2.1666666666666665,18.0,0.16666666666666666
492,23.198,2.4000000000000004,98.75,239.0625,1.4285714285714286,6.0,0.0,0.0,0.0,0.0,0.0
493,23.12,1.1,76.4375,241.0625,1.1428571428571428,5.142857142857143,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0
494,28.038,1.1,102.8125,260.75,16.285714285714285,54.57142857142857,0.7142857142857143,1.1428571428571428,0.8571428571428571,4.142857142857143,0.0
495,24.096999999999998,3.7,77.8125,213.625,1.1428571428571428,2.7142857142857144,0.0,0.8571428571428571,0.7142857142857143,10.714285714285714,0.0
496,27.188000000000002,1.0,134.9375,198.4375,0.14285714285714285,1.7142857142857142,0.0,1.0,0.8571428571428571,10.714285714285714,0.0
497,22.296999999999997,0.9,105.25,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,22.198,2.6,104.75,215.6875,2.2857142857142856,7.428571428571429,0.0,1.7142857142857142,1.7142857142857142,7.285714285714286,0.0
499,23.208000000000002,6.9,125.25,218.75,9.833333333333334,37.333333333333336,0.0,2.3333333333333335,1.3333333333333333,9.5,0.0
500,25.166,0.7000000000000001,117.875,207.75,5.0,25.285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.0
501,21.213,2.2,120.6875,236.875,1.2857142857142858,2.7142857142857144,0.0,0.5714285714285714,0.2857142857142857,4.0,0.0
502,25.026,12.5,102.8125,260.75,11.285714285714286,46.714285714285715,0.14285714285714285,6.428571428571429,4.285714285714286,37.57142857142857,0.5714285714285714
503,23.36,1.0,111.0625,191.8125,6.571428571428571,23.0,0.2857142857142857,2.142857142857143,1.8571428571428572,16.571428571428573,0.0
504,25.279,1.3,125.25,218.75,4.0,16.5,0.16666666666666666,3.5,2.3333333333333335,28.0,0.0
505,22.307,0.5,77.5625,226.125,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.0
506,28.184,0.4,97.9375,171.25,2.2857142857142856,9.0,0.0,0.0,0.0,0.0,0.0
507,28.264,4.9,140.3125,253.75,1.3333333333333333,3.5,0.0,0.6666666666666666,0.6666666666666666,5.666666666666667,0.0
508,25.248,0.4,96.75,228.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,31.326999999999998,3.1,108.125,235.6875,8.833333333333334,28.333333333333332,0.5,0.5,0.5,2.3333333333333335,0.0
510,25.09800000000001,0.1,76.4375,241.0625,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.0,0.0
511,25.205,18.8,108.125,235.6875,13.0,66.57142857142857,0.8571428571428571,6.0,4.285714285714286,39.857142857142854,0.42857142857142855
512,23.183000000000003,25.8,77.125,177.4375,18.142857142857142,85.57142857142857,1.2857142857142858,5.857142857142857,4.428571428571429,46.142857142857146,0.0
513,23.09,32.6,115.375,260.25,16.75,74.0,0.625,3.125,2.5,32.75,0.625
514,23.086,12.9,105.25,224.0,4.5,12.25,0.0,1.5,1.125,13.375,0.0
515,25.201999999999998,30.1,109.5,235.8125,11.714285714285714,44.285714285714285,0.2857142857142857,2.5714285714285716,2.142857142857143,19.571428571428573,0.2857142857142857
516,26.206,14.6,136.6875,222.9375,3.25,21.875,0.0,0.625,0.625,2.125,0.0
517,22.311999999999998,15.5,117.375,258.0625,6.5,39.75,0.375,0.375,0.25,1.25,0.0
518,23.101999999999997,31.6,125.25,218.75,13.142857142857142,58.285714285714285,1.0,8.714285714285714,6.714285714285714,56.142857142857146,0.2857142857142857
519,22.15,30.20000000000001,120.6875,236.875,13.142857142857142,60.42857142857143,0.14285714285714285,7.428571428571429,6.285714285714286,42.857142857142854,0.2857142857142857
520,23.337,9.5,111.5,239.125,6.285714285714286,39.142857142857146,0.2857142857142857,1.0,0.8571428571428571,5.857142857142857,0.0
521,24.093000000000004,16.9,76.4375,241.0625,21.125,100.0,1.375,5.25,3.875,43.875,0.5
522,25.25800000000001,14.2,98.1875,210.0625,7.0,31.857142857142858,0.42857142857142855,1.4285714285714286,1.1428571428571428,5.285714285714286,0.0
523,28.039,20.200000000000006,87.0625,217.9375,9.857142857142858,39.57142857142857,0.14285714285714285,3.4285714285714284,2.857142857142857,19.0,0.0
524,23.105999999999998,13.2,99.5625,206.625,18.857142857142858,88.42857142857143,0.42857142857142855,5.142857142857143,3.5714285714285716,25.0,0.14285714285714285
525,24.103,9.4,77.5625,226.125,11.625,66.375,0.375,2.625,2.25,17.0,0.125
526,23.054000000000002,12.9,109.5,235.8125,5.285714285714286,17.714285714285715,0.42857142857142855,1.2857142857142858,1.2857142857142858,7.714285714285714,0.0
527,35.174,6.4,124.4375,228.0625,10.5,48.125,0.0,1.0,0.75,7.75,0.125
528,25.3,6.5,140.375,236.4375,11.25,60.5,0.625,1.625,1.125,9.875,0.0
529,29.291999999999998,7.4,104.75,215.6875,5.714285714285714,24.428571428571427,0.0,0.7142857142857143,0.7142857142857143,2.0,0.0
530,24.002,16.7,97.9375,171.25,16.0,56.0,0.42857142857142855,1.7142857142857142,1.5714285714285714,12.428571428571429,0.0
531,23.246,5.2,136.6875,222.9375,10.5,60.875,0.25,1.625,1.375,11.25,0.125
532,24.049,4.0,98.1875,210.0625,14.714285714285714,65.28571428571429,0.2857142857142857,1.4285714285714286,1.1428571428571428,11.428571428571429,0.0
533,27.191,3.9,106.0625,225.625,9.875,32.25,0.125,1.5,1.375,11.75,0.0
534,21.127,5.9,98.125,177.75,11.0,66.57142857142857,0.14285714285714285,3.7142857142857144,3.0,22.571428571428573,0.0
535,30.226999999999997,7.0,77.8125,213.625,8.75,30.125,0.125,1.875,1.125,17.5,0.0
536,24.07,10.4,91.3125,216.375,12.25,44.75,0.625,2.5,1.75,12.625,0.125
537,23.215,6.4,111.5,239.125,9.0,33.285714285714285,0.14285714285714285,2.0,1.1428571428571428,8.142857142857142,0.0
538,28.318,4.1,125.25,218.75,5.857142857142857,21.142857142857142,0.2857142857142857,1.1428571428571428,1.0,8.428571428571429,0.0
539,24.25,5.0,98.75,239.0625,13.285714285714286,49.285714285714285,0.14285714285714285,1.1428571428571428,0.8571428571428571,5.285714285714286,0.14285714285714285
540,28.29,11.2,105.25,224.0,9.75,47.875,0.5,1.5,1.25,8.75,0.0
541,26.274,25.3,117.875,207.75,5.75,25.5,0.25,7.5,5.625,47.75,0.625
542,24.156,8.2,140.375,236.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,24.305,10.2,87.0625,217.9375,12.0,39.0,0.14285714285714285,0.8571428571428571,0.8571428571428571,7.0,0.0
544,25.252,2.7,104.75,215.6875,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,0.0
545,23.171,3.9,108.125,235.6875,7.571428571428571,43.57142857142857,0.0,3.4285714285714284,2.7142857142857144,33.285714285714285,0.42857142857142855
546,27.193,5.8000000000000025,106.0625,225.625,14.125,63.0,0.25,2.0,1.375,9.75,0.125
547,25.298000000000002,10.0,125.0625,233.3125,1.4285714285714286,5.142857142857143,0.14285714285714285,1.0,0.7142857142857143,7.0,0.14285714285714285
548,23.049,3.8,125.0625,233.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,33.228,4.800000000000002,125.0625,233.3125,18.142857142857142,83.85714285714286,0.5714285714285714,1.7142857142857142,1.2857142857142858,21.571428571428573,0.14285714285714285
550,26.160999999999998,9.4,77.5625,226.125,2.5,15.625,0.0,2.0,1.5,10.0,0.0
551,28.271,2.0,98.75,239.0625,1.2857142857142858,3.5714285714285716,0.0,1.1428571428571428,1.1428571428571428,8.428571428571429,0.0
552,29.324,1.3,136.6875,222.9375,9.625,35.125,0.125,1.125,0.75,8.25,0.0
553,26.346,10.1,115.375,260.25,1.875,12.75,0.0,0.875,0.75,5.875,0.0
554,22.275,3.9,98.1875,210.0625,5.428571428571429,19.285714285714285,0.0,1.0,0.8571428571428571,8.857142857142858,0.0
555,23.205,1.0,91.3125,216.375,1.5,6.75,0.0,0.125,0.125,0.875,0.0
556,30.115,4.9,77.8125,213.625,9.125,32.0,0.0,3.625,2.375,20.875,0.0
557,24.281999999999996,5.5,124.4375,228.0625,7.75,41.75,0.375,4.375,3.0,22.125,0.25
558,31.334,1.5,98.125,177.75,8.0,24.714285714285715,0.42857142857142855,0.5714285714285714,0.5714285714285714,5.285714285714286,0.0
559,25.041999999999998,25.1,117.375,258.0625,2.0,13.5,0.0,2.5,1.5,19.625,0.0
560,22.337,0.7000000000000001,98.75,239.0625,0.2857142857142857,2.142857142857143,0.0,0.0,0.0,0.0,0.0
